Date,$,R$,£,€,CN¥,CHF,ISK,NZ$,NOK,CA$,SEK,A$,MYR,¥,₹,SGD,₩,₪,DKK,MX$,RUB,TRY,SDG,AED,PLN,NT$,HK$,BDT,IDR,ZAR,EGP,CLP,RWF,ARS,₫,HUF,PHP,VEF,PEN,COP,NGN,SAR
Oct-12,1.00,2.029678,0.62174,0.770782,6.273282,0.932459,124.102457,1.219071,5.70965,0.986615,6.639856,0.970839,3.056034,78.981996,53.07324,1.223918,1106.337111,3.852097,5.748647,12.887802,31.105456,1.802364,4.411195,3.6725,3.165661,29.253078,7.751828,81.389317,9601.611757,8.648979,6.100847,475.619912,624.568574,4.723365,20838.76612,217.43424,41.383135,4.3,2.591382,1806.491626,157.228264,3.75
Sep-12,1.00,2.027598,0.620961,0.777992,6.322066,0.940448,122.717951,1.223124,5.752382,0.978809,6.607059,0.962466,3.080548,78.171123,54.49421,1.231973,1123.821076,3.945643,5.799055,12.946273,31.432567,1.802958,4.409254,3.6725,3.216882,29.522291,7.754253,81.941477,9558.57711,8.285577,6.09425,474.00585,609.273822,4.666484,20839.59857,221.126548,41.717493,4.3,2.603734,1803.208246,157.759969,3.75
Aug-12,1.00,2.029781,0.636191,0.806519,6.360052,0.968721,119.923252,1.234334,5.906925,0.993164,6.678235,0.954912,3.116427,78.692963,55.535195,1.248386,1132.192889,4.01444,6.00487,13.193465,31.962455,1.797603,4.4111,3.6725,3.301246,29.964242,7.756215,81.675781,9497.874676,8.272348,6.08457,480.689758,605.311056,4.604862,20838.41573,224.959326,42.074267,4.3,2.616237,1804.454913,158.727526,3.75
Jul-12,1.00,2.027554,0.641486,0.813875,6.371012,0.977518,125.653191,1.252453,6.069484,1.014051,6.953937,0.970926,3.166807,78.985946,55.426469,1.260853,1142.666521,3.991321,6.053917,13.367738,32.508204,1.813248,4.251623,3.6725,3.404915,29.982158,7.755866,81.945401,9444.352679,8.250818,6.064307,491.996135,602.335486,4.544561,20849.73758,233.004654,41.87161,4.3,2.6347,1782.769998,161.136186,3.75
Jun-12,1.00,2.048347,0.643309,0.798362,6.360714,0.958882,127.187922,1.282422,6.019872,1.027831,7.085099,1.001957,3.180252,79.240284,56.01639,1.278618,1164.482035,3.888188,5.933849,13.934058,32.874279,1.823206,2.672024,3.6725,3.43099,29.895882,7.759057,81.954506,9444.412326,8.387027,6.042907,505.128768,599.540445,4.477136,20888.58392,234.3924,42.720077,4.3,2.67317,1790.718076,162.13247,3.75
May-12,1.00,1.983286,0.628588,0.782165,6.31877,0.939564,127.003359,1.293591,5.91735,1.010191,7.034037,1.003133,3.104047,79.72825,54.47138,1.263211,1158.625903,3.829398,5.81418,13.63008,30.949233,1.810601,2.673777,3.6725,3.359314,29.502918,7.763832,81.937402,9317.356536,8.168313,6.039964,498.385019,599.36526,4.445725,20832.31285,229.777629,42.941953,4.3,2.667928,1795.371542,158.330155,3.75
Apr-12,1.00,1.854237,0.624465,0.759802,6.30022,0.91353,126.688028,1.222837,5.751529,0.992873,6.735667,0.966284,3.060228,81.296217,51.812474,1.250524,1136.186936,3.749669,5.652384,13.06098,29.486532,1.787054,2.67536,3.6725,3.174627,29.459056,7.762104,81.937944,9169.542568,7.830651,6.034848,485.598827,600.210437,4.391532,20793.86887,224.003884,42.657951,4.3,2.657824,1772.083177,157.375742,3.75
Mar-12,1.00,1.793325,0.632159,0.757553,6.312179,0.913679,126.214435,1.219906,5.705389,0.993943,6.732626,0.949759,3.047424,82.477133,50.403962,1.259341,1127.047131,3.764123,5.63271,12.744312,29.377527,1.79017,2.67711,3.6725,3.134022,29.537559,7.762553,81.825895,9152.751377,7.611161,6.034949,485.63146,598.541548,4.355934,20822.7122,221.400366,42.901125,4.3,2.671963,1766.145022,157.685651,3.75
Feb-12,1.00,1.718841,0.632921,0.756264,6.300218,0.912856,123.263799,1.198264,5.711744,0.997675,6.669962,0.932201,3.023193,78.458511,49.1978,1.254166,1123.392175,3.741485,5.622169,12.791799,29.815153,1.759242,2.67452,3.6725,3.163943,29.551296,7.754988,83.080197,9008.926776,7.660066,6.033564,481.103518,596.870364,4.345078,20841.47339,219.835323,42.663933,4.3,2.684011,1782.084903,158.565347,3.75
Jan-12,1.00,1.788984,0.644854,0.775004,6.312756,0.938381,123.643242,1.250218,5.948332,1.01307,6.858868,0.961354,3.111653,76.967734,51.197583,1.27951,1143.077694,3.809506,5.762402,13.419169,31.342168,1.841326,2.673668,3.6725,3.392028,30.02454,7.763567,83.377107,9074.221396,8.013967,6.036591,500.700512,596.849541,4.318151,20950.47091,238.231318,43.560124,4.3,2.6931,1848.878647,161.237097,3.75
Dec-11,1.00,1.834814,0.640485,0.758942,6.340506,0.931573,120.874949,1.297823,5.878307,1.022959,6.844071,0.986767,3.15976,77.811325,52.522753,1.295304,1148.405765,3.775947,5.642022,13.749352,31.546683,1.869397,2.673614,3.6725,3.398003,30.249827,7.777241,78.090237,9079.759,8.182803,6.018388,516.667208,596.35235,4.284536,21011.63529,230.885658,43.661404,4.3,2.697051,1933.945156,162.435371,3.75
Nov-11,1.00,1.786502,0.632583,0.737802,6.355616,0.908054,117.136375,1.297486,5.74539,1.025252,6.743071,0.989778,3.154377,77.470746,50.791083,1.28934,1134.303113,3.72704,5.490123,13.697767,30.845711,1.812588,2.674628,3.67255,3.270654,30.234417,7.782408,76.487506,9011.707677,8.157283,5.983983,506.276455,596.548727,4.258328,21008.39995,228.105859,43.33757,4.300058,2.706491,1918.075293,158.861804,3.750051
