,index,foundation,voterank,eigenvector,degree,pagerank,closeness,newman,subgraph,average
703,19103.0,2003.0,1600.0,0.0076884324518718,0.0128175250524353,0.0002139731336952,0.3612564391713155,0.0006511942809292,7.904381703963593e+77,179.3272727272727
718,77703.0,2005.0,10243.0,6.359408407207435e-06,0.0001923076923076,2.5092187888247752e-05,0.2319920309972286,0.0,1.4105354307772434e+144,51.0
727,19392.0,2005.0,2976.0,0.0118137629908484,0.019927536231884,0.000209233655694,0.3589865242955684,3.8343740692875336e-05,3.036311523946187e+89,206.64646464646464
730,85848.0,2006.0,4398.0,5.455962481601793e-34,0.0001535390756947,0.000153515505066,0.0001535390756947,0.0,1.5430806348152435,1.0
739,21141.0,2006.0,4393.0,2.8873556679654328e-05,0.0006038647342995,5.389995515954046e-05,0.26165055209942,0.0,1.8123851559661167e+84,31.33333333333333
740,14330.0,2006.0,3667.0,0.0002648669556283,0.0010548523206751,7.197695531655486e-05,0.2831646640760994,0.0,1.5091330307058894e+65,73.0
741,5511.0,2003.0,1416.0,0.0001106864029653,0.0031300863903843,0.0001325543376351,0.2807339795987357,0.0003793851852468,8.894585621317693e+116,35.52
744,19633.0,2005.0,2385.0,2.4604576033247758e-06,0.0006943239021003,0.0001548314659704,0.2303620614441184,0.0006470713032073,2.0359066467255781e+93,4.0
745,17401.0,2008.0,4554.0,0.0027314187478204,0.004587793688308,6.150102998556315e-05,0.3392109377368954,9.769284590494915e-06,5.7459609400393275e+112,266.6060606060606
777,24182.0,2003.0,3661.0,0.0196896097323851,0.0213365539452496,0.0002013323077428,0.3604591082823415,2.265737640493148e-05,8.440732788816234e+89,260.3207547169811
790,11246.0,2002.0,1991.0,0.0067776113817542,0.0133657351154313,0.000156231320031,0.3588455970405943,0.0001203525088226,1.5450178975099377e+100,214.14285714285717
804,2184.0,2000.0,3578.0,4.065818228899621e-05,0.0002330459100442,3.825257232583049e-05,0.2612587596195181,0.0,2.210409105446825e+73,55.0
809,24346.0,2001.0,2974.0,2.798368296876372e-06,0.0008190008190008,0.0001094525803635,0.2252759219885971,0.0,1.734283937828637e+37,7.5
824,13643.0,2001.0,1710.0,9.70006472999052e-06,0.0015822784810126,0.0001371427386098,0.2385598230437501,0.0,2.0242945288360222e+62,10.833333333333334
846,24449.0,2006.0,3371.0,8.806415552185821e-07,0.0001252034556153,2.2489898649904305e-05,0.2249133721083645,0.0,5.615754987189624e+112,20.0
850,5542.0,2000.0,,,,,,,,
851,18434.0,2001.0,402.0,0.0066274728925366,0.0208845208845208,0.0003878581029021,0.3486780455958538,0.0,9.751304863307603e+43,98.50980392156865
858,12573.0,2003.0,2149.0,0.0002783256279789,0.0015220700152207,0.0001595836080127,0.2847879914980928,0.0,1.3955858925765663e+53,45.8
860,14185.0,2008.0,4653.0,0.0006624197920405,0.0024566252111162,5.069782685379389e-05,0.3075009287715233,2.890879269271026e-06,3.324777020260751e+105,136.5625
861,5335.0,2000.0,1233.0,0.0003452452951591,0.0030721966205837,0.0001588809177424,0.2832057853364477,1.2128948019244646e-05,1.080058328772453e+32,43.66666666666666
874,5781.0,2001.0,755.0,0.0009490924430192,0.0060654008438818,0.000174124124619,0.3195255811676895,0.0003412168719898,1.9361174705779917e+66,52.04347826086956
886,20583.0,2005.0,2809.0,3.694391293305838e-06,0.000402576489533,4.185665906157471e-05,0.2364076443827528,4.1078213369110815e-06,2.9696711615441358e+82,31.0
892,18956.0,2006.0,,2.707462277020866e-05,0.000402576489533,3.846657239803756e-05,0.26165055209942,0.0,1.5948989723985681e+84,64.5
893,17851.0,2004.0,1380.0,0.0006388707218711,0.0007911392405063,4.8506936036282704e-05,0.2916578906673698,0.0,8.779596319439512e+65,175.0
895,5443.0,2005.0,2401.0,0.0001009286552734,0.002012882447665,7.947263125054088e-05,0.2721191670291999,0.0,2.2168667892723986e+85,34.4
902,5920.0,2002.0,1805.0,0.0083695839364493,0.0112633181126331,0.000189941936697,0.3440230946052023,3.0732016205728094e-05,1.2622037707824192e+56,138.21621621621622
917,99926.0,2004.0,,,,,,,,
927,24838.0,2000.0,2718.0,0.0064259322078711,0.0143194772695676,0.0001434673171629,0.3572728945866447,6.819038445071841e-05,3.18054910429093e+113,220.2233009708738
930,12627.0,2007.0,3709.0,6.511208596512706e-05,0.0017664376840039,7.221832992720751e-05,0.2625328510503582,0.000179781713447,1.3340682391427316e+126,48.888888888888886
943,11078.0,2006.0,4489.0,1.670412873577932e-09,0.0010747735298633,0.0001528888328737,0.1704064557350028,0.0,2.11461889091754e+94,7.142857142857143
957,25021.0,2004.0,6750.0,0.0080038855639368,0.0180731266509106,0.0001617540440253,0.3557639513642595,2.3833534738977745e-06,4.932943165309277e+113,239.4692307692308
959,18534.0,2001.0,7741.0,0.0003171624913277,0.0015622287797257,4.552073406971576e-05,0.295660793450635,0.0,3.383125639929452e+97,109.55555555555556
965,2452.0,2001.0,2286.0,0.0016807136272695,0.0039556962025316,0.0001165718488939,0.3128595398359575,0.0001428578224082,6.077010668770973e+66,100.73333333333332
971,6103.0,2000.0,1514.0,0.0055473024187172,0.0114503816793893,0.0002318576027743,0.3365807291017418,6.239050138375861e-05,4.6650800567223176e+48,109.45454545454544
972,18465.0,2000.0,925.0,0.0024104515391866,0.0079113924050632,0.0001739905717416,0.3239429855156299,0.0001614445276924,1.249794593323194e+67,87.46666666666667
986,25194.0,2007.0,1451.0,9.048754079490186e-08,0.0028665028665028,0.0004081601838655,0.1851965158591404,0.0,1.81199651204248e+34,7.714285714285714
998,12538.0,2004.0,828.0,0.0237983000768161,0.0345464135021097,0.0004182054275395,0.3727151372065394,0.0002216060822649,1.2181277248993006e+69,167.59541984732823
999,2497.0,2006.0,2025.0,0.010159100743102,0.0177133655394524,0.0001948919698477,0.3558176280250617,5.254740226816472e-05,2.2452995729898896e+89,201.57954545454547
1004,18797.0,2002.0,4319.0,2.540648706474956e-06,0.0001535390756947,2.872448135226823e-05,0.2336214130941136,0.0,4.887041186636016e+100,26.0
1005,312.0,2001.0,689.0,0.0105951078080233,0.0376740376740376,0.0006939203837634,0.3812578059190042,0.0007578012442466,2.4893766728121044e+44,105.2391304347826
1006,19105.0,2001.0,1225.0,0.0003095050926919,0.0017349063150589,0.000175627060048,0.2730518800516852,0.0006537363053203,1.4515930540119668e+46,43.4
1010,2541.0,2002.0,1395.0,0.0005824340255516,0.0027965509205313,7.878613832224281e-05,0.294712133652872,0.0,4.537425808911899e+75,82.58333333333333
1011,313.0,2000.0,1583.0,0.022254217216256,0.0404443672973442,0.0003895107280014,0.38409585889497,0.0005857245571496,1.665769258429376e+101,235.5965665236052
1012,185200.0,2008.0,2456.0,0.0172396597693174,0.013796206043338,9.888273728098734e-05,0.3367575369036234,0.0,9.37926471956039e+141,437.8423913043478
1013,10518.0,2002.0,2230.0,0.0032167643219703,0.0073839662447257,0.000133585095225,0.340071571974481,0.0,2.2252932947041544e+67,125.39285714285714
1016,15928.0,2002.0,1767.0,0.0066076098135377,0.0127853881278538,0.0002289025823742,0.3328163701117855,7.494345297360088e-05,7.870441588790509e+55,105.1904761904762
1020,10287.0,2000.0,2073.0,0.0027174792410221,0.0063291139240506,0.0001473720596736,0.3341774920402893,0.0001467021135414,1.5880659145535546e+67,113.875
1021,16733.0,2007.0,2919.0,0.0031379264775553,0.0073698756333486,9.51920908650698e-05,0.335752736397699,4.209187614234912e-05,7.460898417237097e+106,203.0
1031,10900.0,2004.0,3090.0,0.0016808177308967,0.0053600559310184,0.0001077085976642,0.3209819457847461,0.0,3.779001488606729e+76,118.3913043478261
1033,25692.0,2004.0,2999.0,1.3193893343035009e-06,0.000402576489533,0.0001016358720815,0.2223725109248639,0.0003785856216244,3.7868430866218704e+81,7.0
1047,25785.0,2000.0,2049.0,1.6233089994867158e-89,0.0004095004095004,0.0004093327875562,0.0004095004095004,0.0,1.5430806348152435,1.0
1048,10913.0,2005.0,2571.0,8.824849985260206e-46,0.0002330459100442,0.0002329916123019,0.0002330459100442,0.0,1.5430806348152415,1.0
1049,25788.0,2002.0,1847.0,2.110091384124001e-05,0.0013879250520471,0.0001955129525652,0.2373493838571024,0.0,6.746620054643814e+43,8.0
1072,20975.0,2000.0,957.0,3.5679446829361985e-05,0.0036919831223628,0.0002605582948295,0.2593535847141277,5.136829117574873e-05,2.737333358790713e+63,14.142857142857142
1086,18831.0,2004.0,,2.196674987691985e-06,0.000402576489533,6.562711182988005e-05,0.2296365478938724,0.0,1.049725280113126e+82,10.0
1087,26032.0,2002.0,5087.0,6.051643713862703e-06,0.0006260172780768,6.934852135941655e-05,0.2411980185859042,7.752028766363017e-05,2.6585971941285425e+114,12.0
1097,19654.0,2000.0,1550.0,0.0071701466299479,0.0091324200913242,0.0001673609537196,0.3388724551604624,2.952141998088332e-05,9.264290958333209e+55,138.0
1099,12663.0,2009.0,3605.0,6.75933166926046e-05,0.0010044642857142,3.460356224453651e-05,0.2671173284774436,0.0,7.87469122170057e+121,66.55555555555556
1102,26167.0,2006.0,3735.0,0.0003917247795078,0.002012882447665,6.1867570538284e-05,0.3030720887668802,0.0,3.337967486464536e+86,94.4
1112,340.0,2000.0,110.0,0.0412205391179676,0.0669673837612769,0.0009915710877296,0.4019608612987798,0.0017390956499105,2.5753664821432413e+50,125.84455958549223
1115,24852.0,2004.0,2460.0,0.0003883796335466,0.002256552681826,6.763639174204022e-05,0.2994996250295728,6.087192771123181e-05,5.066490673774082e+97,109.3076923076923
1126,15711.0,2004.0,2807.0,0.021177031032503,0.0248733302625518,0.0002141971683737,0.3711044095749282,8.802057963363455e-05,3.3994300963148863e+108,310.78395061728395
1144,21062.0,2005.0,,2.7185870595558543e-05,0.0003070781513895,2.7353553952562485e-05,0.2661302346874008,0.0,5.598525530587833e+102,79.5
1150,16633.0,2000.0,1711.0,0.0007545300510109,0.0052334943639291,0.0001165004461564,0.3111419921289896,3.907813294891291e-05,1.2389018023274765e+87,70.96153846153847
1154,10974.0,2006.0,2771.0,0.0004756204292515,0.0018115942028985,5.3806325399378496e-05,0.3008515523728747,6.196721306304817e-06,4.92153672008203e+86,110.66666666666669
1163,26582.0,2001.0,3718.0,0.0001386551304374,0.0005207429265752,4.197407299113346e-05,0.2783637656055639,0.0,6.466943617631824e+96,109.66666666666669
1182,15531.0,2004.0,5503.0,3.25263563333454e-32,0.0001390240511608,0.0001390047261606,0.0001390240511608,0.0,1.5430806348152435,1.0
1190,17853.0,2001.0,3228.0,0.0006586220431876,0.0029508765839264,6.754783700195208e-05,0.3081847822385944,3.220715054832693e-05,1.4587599971651743e+98,117.82352941176472
1201,228695.0,2000.0,614.0,5.681157698095483e-59,0.003584229390681,0.0005117707267144,0.003584229390681,0.0,137.40103931458108,7.0
1202,228729.0,2004.0,11477.0,0.0187129964453927,0.0139102564102564,9.631669294423616e-05,0.3305980340265958,3.3232431365568566e-05,1.2222877716843163e+151,459.4193548387097
1204,114921.0,2000.0,699.0,5.681157698095483e-59,0.003584229390681,0.0005117707267144,0.003584229390681,0.0,137.40103931458117,7.0
1211,742.0,2005.0,4579.0,0.0001512968556612,0.0013886478042006,4.61297370974644e-05,0.2838088809388926,2.4205793634541307e-06,7.699122846783633e+96,63.25
1218,21362.0,2008.0,1981.0,0.0019256854216275,0.0092650557155377,0.0001040387666148,0.3164951137603594,4.6019549183032085e-06,2.6827481635757768e+119,155.97297297297297
1228,17871.0,2002.0,,2.170222771460397e-05,0.0002637130801687,4.764764208939465e-05,0.2508318567596492,0.0,1.0127133084781732e+63,46.0
1237,26965.0,2001.0,8506.0,2.0556306358382345e-05,0.0001390240511608,2.2796264668003635e-05,0.2536146225019607,0.0,3.2545786701399175e+108,78.0
1260,3830.0,2003.0,294.0,0.034581770463293,0.0557346844771994,0.0004657057470628,0.392870366606286,0.0006866684521531,9.061292827640905e+108,257.3746556473829
1267,27099.0,2000.0,1785.0,0.0015663499988089,0.0041025641025641,7.537438020564691e-05,0.3066594033245474,0.0004282904708623,8.559571053936414e+148,182.328125
1279,27169.0,2000.0,954.0,0.0002050044559055,0.002047502047502,0.0001076000425783,0.2822193473592629,0.0,9.311506482742405e+40,45.0
1285,27179.0,2007.0,,0.0017890309893586,0.0033847011507983,3.681656455302322e-05,0.2824672074340259,,7.212539008109115e+173,276.0470588235294
1293,3862.0,2005.0,1625.0,0.0051082351742827,0.0128972823583602,0.0001386771384863,0.3409773567831397,5.860746673985493e-05,1.977132122104365e+107,183.78571428571428
1300,231756.0,2009.0,5218.0,0.0011358359606201,0.0014508928571428,2.9008844466231857e-05,0.3107156386109604,0.0,2.224496011594543e+124,356.61538461538464
1304,27296.0,2004.0,1118.0,0.0008356175778963,0.0057281721923277,0.0001222123181394,0.3091173490470728,0.0001735499754307,2.3487331452418702e+98,77.42424242424242
1306,27298.0,2000.0,2622.0,0.002063089544136,0.0072904009720534,0.0001026804092384,0.3264764696790536,0.0,1.4319376618543731e+99,141.35714285714286
1308,19624.0,2000.0,3395.0,0.0002089803119731,0.0014090177133655,6.999844514668949e-05,0.2891120662534356,0.0,9.499800886632309e+85,73.57142857142857
1310,27323.0,2000.0,,1.9570673354395576e-06,0.0001499587613406,1.4087463614470254e-05,0.2207928490072307,0.0,1.2039288093496722e+134,36.5
1311,18056.0,2001.0,1063.0,0.0010618948466901,0.0067557193305696,0.0001681937162846,0.3241073539795021,0.0004291866043587,8.533885486167398e+105,103.11363636363636
1314,3883.0,2002.0,90.0,0.0176922830325079,0.0246356696738376,0.0003905055251134,0.3719716347359127,4.088217074713038e-05,4.750109927196861e+49,136.50704225352112
1318,27341.0,2004.0,6355.0,2.4723626419302508e-05,0.0003846153846153,3.836905505219221e-05,0.2379853762679313,1.9177210022777045e-08,2.1321246517176192e+145,39.16666666666666
1333,85120.0,2005.0,1897.0,0.0080311398378416,0.0158471218830109,0.0002033011003191,0.35386200802777,6.238456693788194e-05,8.62815656725318e+77,158.7941176470588
1336,586.0,2004.0,813.0,2.2721288772421585e-06,0.0042194092827004,0.0003078194662825,0.2220300149457657,0.000497235847282,1.1105847811892737e+61,14.75
1339,18155.0,2001.0,9956.0,3.25263563333454e-32,0.0001390240511608,0.0001390047261606,0.0001390240511608,0.0,1.543080634815242,1.0
1344,5785.0,2004.0,3008.0,0.0160376534429558,0.0304007369875633,0.0002594398721818,0.3616790080906183,8.627534938627429e-05,1.9486446427634053e+108,236.3282828282828
1348,380.0,2005.0,1588.0,0.0086971267422428,0.0185185185185185,0.0002098254302504,0.3663500434297892,0.0002081805106429,1.6450401283825411e+89,189.7826086956522
1365,537.0,2003.0,698.0,0.0075580538478879,0.0097412480974124,0.0001763052157217,0.3565716830051255,0.0,1.0290549171409905e+56,148.1875
1401,226945.0,2006.0,,,,,,,,
1402,239945.0,2006.0,,,,,,,,
1412,85634.0,2005.0,,3.1915618916264003e-06,0.0005186273662373,3.301766748086744e-05,0.2270954563822489,0.0,1.9226930353521514e+128,17.0
1420,61501.0,2006.0,4825.0,0.0001057424648416,0.0006951202558042,3.713175903440134e-05,0.2742219960341908,0.0,8.612640449583014e+109,75.8
1422,187028.0,2009.0,4868.0,7.220038273951607e-08,0.0004464285714285,6.983252156622394e-05,0.2006178054024598,0.0,8.992072670161399e+115,7.25
1438,231157.0,2008.0,,,,,,,,
1450,14403.0,2004.0,2590.0,5.837900975803992e-05,0.0018115942028985,0.0001202063037798,0.2684612043781902,0.0005627527869444,7.416534550638623e+84,25.77777777777778
1464,27880.0,2010.0,2394.0,2.992041643808069e-05,0.0005560962046434,4.452534936772106e-05,0.2574377479805555,0.0,6.891221471829078e+108,40.25
1478,245220.0,2003.0,,,,,,,,
1499,246542.0,2003.0,,,,,,,,
1500,4616.0,2004.0,1131.0,0.0360916927114495,0.0416666666666666,0.0004773714768842,0.3864609022025886,0.0002436354095838,2.8018517110542717e+69,189.40506329113924
1503,4651.0,2000.0,530.0,0.0245129491158946,0.0362252663622526,0.0005284974457626,0.3757892117698972,0.0004738937969034,1.0830322789611794e+57,132.78151260504202
1505,4732.0,2000.0,1121.0,0.0073678759988752,0.0149201943095072,0.000279797556877,0.3384513643567733,6.508687922002081e-05,8.227912587864995e+48,110.88372093023256
1523,11118.0,2006.0,3809.0,1.409336502680161e-07,0.0006943239021003,0.0001460532746494,0.2024647993010253,0.0,6.678249994443814e+90,4.25
1526,251097.0,2005.0,2161.0,0.0001118781181451,0.0023788656566921,6.443987279653667e-05,0.2764862696911532,0.0,9.0891477168004e+116,48.78947368421053
1529,424.0,2002.0,375.0,0.0194611430317366,0.0402498265093684,0.0006478474916105,0.3664818685261693,0.000734255876723,5.739914267416204e+49,112.53448275862068
1531,6995.0,2001.0,1807.0,8.036004130763601e-06,0.001807312665091,0.0001471658538532,0.2541523359640052,0.0004517786569222,4.972267143690431e+107,12.076923076923077
1541,20463.0,2004.0,2287.0,2.1430166400856717e-05,0.0015624999999999,0.0001162997320977,0.2526246511235156,0.0002057488080621,7.919814833000711e+120,20.428571428571427
1565,80865.0,2009.0,4469.0,0.0042158557669828,0.0069676153091265,7.726470990834741e-05,0.3348702553719652,0.0001351261211163,5.593820843059745e+129,286.84507042253523
1568,241115.0,2001.0,,,,,,,,
1608,83812.0,2010.0,8037.0,0.0001462582160893,0.0007850834151128,2.6499777277132572e-05,0.2795000771545282,1.5188569501393027e-05,6.723875742528002e+126,114.75
1610,16770.0,2007.0,,8.068517117281051e-05,0.0001728757887457,1.527827767333163e-05,0.2540812380999279,0.0,1.2296174887392532e+131,163.5
1611,5764.0,2005.0,516.0,0.0214740103655014,0.0275162925416364,0.0008799420149985,0.3495236235373004,0.0016246998294591,1.1212836493383965e+25,60.10526315789474
1614,38891.0,2000.0,1329.0,0.0021298620140026,0.0081925243215565,0.0002538414733697,0.3163000977517106,0.0,4.114706355811396e+33,70.8125
1628,5931.0,2001.0,674.0,0.021035471795173,0.0350451075641915,0.0005781838203203,0.3721339968636892,0.000622427713153,6.708502740231665e+49,128.7128712871287
1656,6122.0,2004.0,1674.0,0.0024368243069829,0.0055931018410626,0.0001255607285308,0.3259660524422688,0.0001500849347532,7.94363470986945e+76,125.95833333333331
1657,9570.0,2004.0,6537.0,0.0005347498847208,0.0026371308016877,9.887547671369782e-05,0.2977839676225224,0.0,6.1504910199422975e+65,64.1
1660,997.0,2001.0,2641.0,0.0021360247282657,0.003428270042194,8.41251876856916e-05,0.3305437046562305,2.211765794877148e-06,9.81051758304092e+66,164.92307692307693
1661,18417.0,2001.0,,,,,,,,
1666,16153.0,2002.0,614.0,4.298655563692988e-45,0.001448225923244,0.0007235890014471,0.001448225923244,0.0,2.708271660424509,2.0
1668,18456.0,2004.0,,,,,,,,
1671,13432.0,2005.0,2959.0,0.001363272738467,0.0062399355877616,0.000118056773109,0.32320406582709,2.5948625601848733e-05,4.043019004864753e+87,109.70967741935485
1672,14417.0,2002.0,3491.0,0.0003280699118006,0.0030193236714975,9.340400675431732e-05,0.2947759859680283,3.0107176250494395e-05,2.3411858217805858e+86,61.53333333333333
1673,6175.0,2000.0,801.0,0.001126442463183,0.0055517002081887,0.0002198867192917,0.3088981836285188,0.0002574644603233,1.9238645230893357e+47,52.75
1674,1681.0,2000.0,293.0,0.0013580206456474,0.0123099203475742,0.0005918911425699,0.2821100857445295,0.0001046283297837,4.482911016161669e+22,21.529411764705884
1677,18468.0,2001.0,1824.0,1.0949626143373874e-05,0.0005274261603375,8.526227374425433e-05,0.2410996882551483,0.0,2.578903470523983e+62,8.0
1680,18487.0,2008.0,2569.0,0.0025542503534175,0.0073698756333486,9.550268893767974e-05,0.3394622658499133,5.722266254612599e-05,4.940050437703127e+106,186.1875
1681,18494.0,2005.0,,,,,,,,
1682,17881.0,2000.0,3574.0,0.000140428738178,0.0018780518342306,5.582696468056682e-05,0.2827145683647801,0.0,1.4311177514981484e+117,75.86666666666666
1685,14943.0,2004.0,3538.0,6.518029984151652e-05,0.0006943239021003,5.1722130704585424e-05,0.2649553902773264,1.0922496755752528e-05,1.428886877959543e+96,42.25
1686,1999.0,2005.0,2291.0,0.0207172448802372,0.0328573621986795,0.0002818924465171,0.3702052632744715,0.0001568950476719,3.2520679782322467e+108,263.68224299065423
1697,17893.0,2000.0,6298.0,4.376968607831429e-06,0.001001627644923,6.376259466112185e-05,0.2395370261832957,0.0,1.3906668885068273e+114,14.75
1699,14929.0,2000.0,483.0,0.0103584101688898,0.0228310502283105,0.0004007268858062,0.3504143775346309,0.0004689220767009,1.934165361603972e+56,100.73333333333332
1705,17899.0,2002.0,3290.0,0.0004685935167309,0.0019093907307759,5.026262541297223e-05,0.2954862593340762,0.0,7.384911470568841e+97,113.9090909090909
1707,18664.0,2003.0,1304.0,0.0004317712532368,0.0050048658417906,0.0001429779812851,0.3094390484438637,0.0005032143364543,1.4325035350394294e+111,80.55555555555556
1710,9449.0,2003.0,1219.0,0.0001066695126716,0.0036231884057971,0.0001755152954247,0.277902344772515,0.0003785856216244,2.475312014252438e+85,31.38888888888889
1715,6613.0,2004.0,1606.0,2.271801267599181e-06,0.0036919831223628,0.0002513220585356,0.2220007985479835,0.0,1.1102645027271633e+61,16.571428571428573
1717,7009.0,2002.0,1268.0,0.010365259368442,0.0189873417721518,0.0002727441016039,0.370342458251652,0.0004781196400144,2.3106912774846933e+68,143.95833333333334
1725,17911.0,2000.0,2331.0,0.0016944440056895,0.0048309178743961,9.335710230958169e-05,0.3205629702942844,3.736228996080761e-05,6.248849689809412e+87,127.625
1727,18777.0,2004.0,3817.0,5.154625942220808e-07,0.0005560962046434,0.0001271879545127,0.213178529133146,0.0007762691666459,2.0468989068288676e+105,4.5
1729,5796.0,2002.0,1739.0,0.0003010442418062,0.0015220700152207,9.824180338087148e-05,0.27779734971283,7.432556124080727e-06,1.6336890156278243e+53,48.8
1730,18800.0,2004.0,,0.0001965553153825,0.0044473727557239,6.609592580959522e-05,0.2716599059794444,0.0,9.246321009496164e+152,111.48148148148148
1732,18139.0,2005.0,,0.0001115873130112,0.0001962708537782,1.6075720761189587e-05,0.2653108471469315,0.0,3.913423356675968e+126,255.5
1737,6693.0,2002.0,1598.0,0.0078100815270858,0.0115677321156773,0.0002008835384794,0.3388724551604624,3.0353057692565283e-05,1.0993047474867307e+56,129.8421052631579
1745,18934.0,2003.0,,0.000406965700246,0.0016682886139302,4.45077225424318e-05,0.3054660488019793,0.0,1.2753969249056197e+111,139.41666666666666
1746,2315.0,2003.0,3614.0,0.0243270709117295,0.0314181565700399,0.0002745299480578,0.3683250355496137,4.953760234715496e-05,1.9911190566875883e+101,270.1933701657459
1747,5133.0,2002.0,2269.0,1.545068270947561e-06,0.0012283126055581,0.0001232043777757,0.2302624867817064,3.7338458389742905e-05,1.8063557587447792e+100,9.75
1750,18958.0,2001.0,3248.0,0.0003289965496449,0.000402576489533,3.387516504625165e-05,0.3015329126932579,0.0,2.3525765433225706e+86,381.0
1758,6748.0,2006.0,2081.0,0.003090388549153,0.0086553945249597,0.0001282684669038,0.3236325921371141,4.144000826629728e-05,2.078124972563183e+88,134.1860465116279
1770,17929.0,2001.0,1402.0,1.6233089994867158e-89,0.0004095004095004,0.0004093327875562,0.0004095004095004,0.0,1.5430806348152415,1.0
1772,6762.0,2003.0,287.0,0.0574171156118332,0.0743416453041249,0.0007589591909917,0.4063222482905278,0.0009508122462796,4.409282267321684e+79,209.72413793103448
1775,17752.0,2005.0,7433.0,0.0002406489582954,0.0020608439646712,3.8980115553286445e-05,0.279481804398438,0.0,1.8215752728741035e+127,143.1904761904762
1778,17931.0,2003.0,1392.0,0.0045526910870841,0.0121295869798863,0.0001585075661233,0.3502728981080827,0.000137414979259,1.569809685779156e+107,189.63291139240508
1781,236382.0,2009.0,2937.0,1.0824466112245457e-05,8.643789437289307e-05,1.4313650557236794e-05,0.2414092691954168,0.0,2.2106105471747927e+129,134.0
1783,461.0,2003.0,1750.0,1.015708383299214e-05,0.0010548523206751,0.0001446020030898,0.2368850138395676,0.0,2.2195833059323385e+62,6.75
1787,19237.0,2004.0,6890.0,0.0006217993339775,0.0021609473593223,3.481099192979021e-05,0.2987520968118972,0.0,7.294394527134737e+132,160.76
1804,17941.0,2001.0,2817.0,0.000824864939187,0.0024288688410825,0.0001256354295091,0.296370447328405,1.892620413454984e-05,1.0339404126114958e+47,59.71428571428572
1806,17944.0,2002.0,1357.0,1.406579335781658e-09,0.0015822784810126,0.0002549264174165,0.1659383366347399,0.0,4.2544907074159244e+54,6.166666666666667
1813,844.0,2001.0,1010.0,0.0019539710137616,0.0079235609415054,0.0001602351067393,0.3105712974049612,0.0001130984470862,5.1072182641886645e+76,82.47058823529412
1815,19363.0,2003.0,11824.0,1.0326478898725368e-31,0.0001098116729808,5.490282200505106e-05,0.0001098116729808,0.0,2.708271660424512,2.0
1824,17948.0,2002.0,,0.0003451444423822,0.0021284587454613,5.53240627478825e-05,0.2957332746979216,0.0,8.64129494219129e+117,103.41176470588236
1830,7130.0,2007.0,11444.0,3.5373223258757563e-34,5.490583649041893e-05,5.490282200505106e-05,5.490583649041893e-05,0.0,1.5430806348152435,1.0
1832,19503.0,2001.0,1649.0,8.324411155192953e-06,0.0009132420091324,0.0001531155873504,0.2311232054165655,0.0,1.249113289754794e+50,5.333333333333333
1838,2453.0,2004.0,2459.0,0.0078244700841471,0.0149149382428338,0.0001900055679763,0.3528163358274848,5.028820713742627e-05,8.188695154295348e+77,166.578125
1842,19596.0,2001.0,1273.0,1.4417880218491036e-54,0.0036855036855036,0.0004093327875562,0.0036855036855036,0.0,810.6394842545997,9.0
1843,4560.0,2001.0,771.0,0.0010855098387011,0.0079113924050632,0.0001965050712598,0.2981260061080404,2.8822947436694477e-05,2.5347832048489573e+66,49.0
1847,257425.0,2003.0,5899.0,0.000195781702683,0.0006915031549831,3.6329096535809854e-05,0.2670812992335481,0.0,7.239470446799976e+131,101.0
1848,6905.0,2005.0,1499.0,0.0213389902071375,0.0293637846655791,0.0003569195126732,0.3863142670046343,0.000599399514258,6.090027651623647e+78,204.8095238095238
1849,19610.0,2003.0,10353.0,0.0002531743636076,0.0007137758743754,2.025754596184493e-05,0.2649989919178404,0.0,1.5347107046456317e+153,163.0
1856,18214.0,2004.0,3005.0,7.119992212557506e-39,0.0002012882447665,0.0002012477359629,0.0002012882447665,0.0,1.5430806348152484,1.0
1858,19708.0,2004.0,2451.0,0.0005455718183058,0.002818035426731,8.411864378621237e-05,0.2920717989000506,0.0,6.477558521595829e+86,71.21428571428571
1864,18228.0,2001.0,2745.0,0.0001418729600501,0.0011121924092868,0.0001214354866787,0.2795595906109876,0.0009103727066101,1.5510988450414202e+110,60.625
1865,18229.0,2007.0,,,,,,,,
1867,18231.0,2004.0,1290.0,0.0012687433076925,0.0047468354430379,0.0002007553585256,0.3175110696462597,0.001035387255947,3.454706257386241e+66,82.16666666666667
1876,19849.0,2001.0,,1.0590594547795596e-06,0.000173580975525,3.058725496557117e-05,0.2212294366268563,0.0,3.773295504299183e+92,23.0
1879,2157.0,2006.0,849.0,0.0186623324076704,0.0330112721417069,0.0003513757876634,0.3792194088428674,0.0003774011744984,7.577554629205138e+89,200.8780487804878
1889,19909.0,2002.0,2736.0,0.0015916524829672,0.0052203285736219,8.781433737136383e-05,0.3268241747869381,3.542047467168246e-05,1.9194297184774963e+106,143.1764705882353
1892,6971.0,2004.0,2479.0,0.0010909171964414,0.0033365772278604,6.326910195929851e-05,0.3186942170792571,3.845078103661366e-05,9.166476423725824e+111,158.70833333333334
1899,17979.0,2005.0,,3.69259837177896e-06,0.000402576489533,4.191350840496769e-05,0.2308794572177331,0.0,2.966627255340641e+82,34.0
1902,20021.0,2002.0,,2.483238915076433e-31,7.497938067031566e-05,7.49737591842855e-05,7.497938067031566e-05,0.0,1.5430806348152402,1.0
